week,city,channel,spend,impressions,clicks,attributed_conversions
2025-07-28,Hamburg,Affiliate,2139.08,80130,1943,132
2025-08-04,Hamburg,Google Ads,10469.05,318090,8668,533
2025-08-04,Hamburg,Meta,5194.73,151112,3465,189
2025-08-04,Hamburg,Email,0.0,12477,534,50
2025-08-04,Hamburg,Organic,0.0,18220,687,40
2025-08-04,Hamburg,Affiliate,2265.57,84528,1656,51
2025-08-11,Hamburg,Google Ads,10713.45,384581,11571,790
2025-08-11,Hamburg,Meta,5340.26,168644,4427,265
2025-08-11,Hamburg,Email,0.0,19257,702,63
2025-08-11,Hamburg,Organic,0.0,20868,756,31
2025-08-11,Hamburg,Affiliate,2717.33,87791,2344,106
2025-08-18,Hamburg,Google Ads,10843.99,316473,6644,394
2025-08-18,Hamburg,Meta,5121.21,167060,2651,134
2025-08-18,Hamburg,Email,0.0,11811,573,29
2025-08-18,Hamburg,Organic,0.0,21447,818,55
2025-08-18,Hamburg,Affiliate,2010.49,72959,2449,122
2025-08-25,Hamburg,Google Ads,10781.78,349297,8132,393
2025-08-25,Hamburg,Meta,4904.71,170086,3572,210
2025-08-25,Hamburg,Email,0.0,18178,782,54
2025-08-25,Hamburg,Organic,0.0,36988,1417,107
2025-08-25,Hamburg,Affiliate,2127.88,83256,2027,91
2025-09-01,Hamburg,Google Ads,9646.01,334774,5189,269
2025-09-01,Hamburg,Meta,5399.55,174549,4232,151
2025-09-01,Hamburg,Email,0.0,19297,884,68
2025-09-01,Hamburg,Organic,0.0,16581,368,17
2025-09-01,Hamburg,Affiliate,2183.83,75494,2136,139
2025-09-08,Hamburg,Google Ads,10655.0,396523,10120,324
2025-09-08,Hamburg,Meta,5459.17,168240,3579,208
2025-09-08,Hamburg,Email,0.0,18559,1054,98
2025-09-08,Hamburg,Organic,0.0,32182,692,47
2025-09-08,Hamburg,Affiliate,2162.56,85447,2854,132
2025-09-15,Hamburg,Google Ads,11019.35,325626,9806,638
2025-09-15,Hamburg,Meta,5429.62,166663,3776,237
2025-09-15,Hamburg,Email,0.0,11283,494,45
2025-09-15,Hamburg,Organic,0.0,16609,378,22
2025-09-15,Hamburg,Affiliate,2301.59,76586,2258,153
2025-09-22,Hamburg,Google Ads,11175.67,424623,7178,288
2025-09-22,Hamburg,Meta,5017.29,150902,4028,280
2025-09-22,Hamburg,Email,0.0,11468,553,30
2025-09-22,Hamburg,Organic,0.0,25845,665,33
2025-09-22,Hamburg,Affiliate,2683.93,95903,1682,111
2025-09-29,Hamburg,Google Ads,10562.15,402220,9669,561
2025-09-29,Hamburg,Meta,5398.4,166623,3364,144
2025-09-29,Hamburg,Email,0.0,9521,546,41
2025-09-29,Hamburg,Organic,0.0,26277,854,61
2025-09-29,Hamburg,Affiliate,2390.23,67128,2298,140
2025-10-06,Hamburg,Google Ads,10745.89,337856,6012,361
2025-10-06,Hamburg,Meta,5375.29,185940,4969,178
2025-10-06,Hamburg,Email,0.0,11740,473,27
2025-10-06,Hamburg,Organic,0.0,39762,1479,105
2025-10-06,Hamburg,Affiliate,2661.75,78262,1464,97
2025-10-13,Hamburg,Google Ads,11153.56,332858,6262,417
2025-10-13,Hamburg,Meta,5569.7,221670,5235,272
2025-10-13,Hamburg,Email,0.0,12663,456,32
2025-10-13,Hamburg,Organic,0.0,30345,1051,65
2025-10-13,Hamburg,Affiliate,2166.75,79790,2234,90
2025-10-20,Hamburg,Google Ads,10537.92,334680,9292,312
2025-10-20,Hamburg,Meta,5165.64,197567,5634,286
2025-10-20,Hamburg,Email,0.0,19029,602,44
2025-10-20,Hamburg,Organic,0.0,36083,1001,44
2025-10-20,Hamburg,Affiliate,2470.88,84418,2403,94
2025-10-27,Hamburg,Google Ads,10753.52,372575,11539,494
2025-10-27,Hamburg,Meta,5031.01,187156,5901,305
2025-10-27,Hamburg,Email,0.0,15082,512,44
2025-10-27,Hamburg,Organic,0.0,22315,721,40
2025-10-27,Hamburg,Affiliate,2705.58,101475,3087,196
2025-11-03,Hamburg,Google Ads,10914.16,352883,7762,369
2025-11-03,Hamburg,Meta,5304.11,183083,3434,223
2025-11-03,Hamburg,Email,0.0,17834,1060,82
2025-11-03,Hamburg,Organic,0.0,32835,873,44
2025-11-03,Hamburg,Affiliate,2329.22,92226,2620,132
2025-11-10,Hamburg,Google Ads,11408.36,389760,10288,665
2025-11-10,Hamburg,Meta,5428.08,164009,4393,261
2025-11-10,Hamburg,Email,0.0,16164,857,60
2025-11-10,Hamburg,Organic,0.0,19154,651,49
2025-11-10,Hamburg,Affiliate,2083.32,83101,2820,185
2025-11-17,Hamburg,Google Ads,11703.29,340130,11635,570
2025-11-17,Hamburg,Meta,5211.47,190219,6257,358
2025-11-17,Hamburg,Email,0.0,15550,679,62
2025-11-17,Hamburg,Organic,0.0,16655,528,21
2025-11-17,Hamburg,Affiliate,2451.97,70537,2287,91
2025-11-24,Hamburg,Google Ads,10959.41,363158,8507,267
2025-11-24,Hamburg,Meta,5006.32,176139,2901,123
2025-11-24,Hamburg,Email,0.0,14563,590,37
2025-11-24,Hamburg,Organic,0.0,16763,402,28
2025-11-24,Hamburg,Affiliate,2309.02,91187,1801,97
2025-12-01,Hamburg,Google Ads,11016.3,376387,12299,723
2025-12-01,Hamburg,Meta,4986.76,170228,4793,159
2025-12-01,Hamburg,Email,0.0,15256,493,46
2025-12-01,Hamburg,Organic,0.0,32065,1032,51
2025-12-01,Hamburg,Affiliate,2272.73,68452,1393,60
2025-12-08,Hamburg,Google Ads,11617.87,394809,6737,428
2025-12-08,Hamburg,Meta,5186.84,165695,2564,89
2025-12-08,Hamburg,Email,0.0,9496,469,29
2025-12-08,Hamburg,Organic,0.0,23597,931,52
2025-12-08,Hamburg,Affiliate,2500.55,81774,2787,112
2025-12-15,Hamburg,Google Ads,11302.16,416891,13793,706
2025-12-15,Hamburg,Meta,5043.58,163384,3270,172
2025-12-15,Hamburg,Email,0.0,10980,462,40
2025-12-15,Hamburg,Organic,0.0,22027,579,42
2025-12-15,Hamburg,Affiliate,2206.73,79984,1702,74
2025-12-22,Hamburg,Google Ads,11420.73,361952,6726,379
2025-12-22,Hamburg,Meta,5227.65,205198,6161,279
2025-12-22,Hamburg,Email,0.0,8835,508,39
2025-12-22,Hamburg,Organic,0.0,36117,1406,77
2025-12-22,Hamburg,Affiliate,2114.59,69654,1941,111
2024-01-01,Cologne,Google Ads,11140.33,358836,8182,560
2024-01-01,Cologne,Meta,8923.65,271881,8832,455
2024-01-01,Cologne,Email,0.0,13403,437,39
2024-01-01,Cologne,Organic,0.0,29099,1134,90
2024-01-01,Cologne,Affiliate,4998.01,172930,5473,328
2024-01-08,Cologne,Google Ads,10962.57,419904,13318,502
2024-01-08,Cologne,Meta,8582.09,296321,8928,330
2024-01-08,Cologne,Email,0.0,11595,638,37
2024-01-08,Cologne,Organic,0.0,35592,919,46
2024-01-08,Cologne,Affiliate,4872.41,180457,4015,236
2024-01-15,Cologne,Google Ads,10629.47,357328,6727,352
2024-01-15,Cologne,Meta,8817.46,269801,9150,595
2024-01-15,Cologne,Email,0.0,12854,659,42
2024-01-15,Cologne,Organic,0.0,39067,800,34
2024-01-15,Cologne,Affiliate,4667.92,147832,4131,239
2024-01-22,Cologne,Google Ads,11876.63,470667,7285,338
2024-01-22,Cologne,Meta,9202.85,293821,10121,428
2024-01-22,Cologne,Email,0.0,15487,643,61
2024-01-22,Cologne,Organic,0.0,21901,790,36
2024-01-22,Cologne,Affiliate,4672.92,160275,2676,130
2024-01-29,Cologne,Google Ads,11083.39,425167,13679,654
2024-01-29,Cologne,Meta,8469.29,336241,9389,516
2024-01-29,Cologne,Email,0.0,13208,426,36
2024-01-29,Cologne,Organic,0.0,30395,912,47
2024-01-29,Cologne,Affiliate,4655.11,154502,2755,143
2024-02-05,Cologne,Google Ads,11912.19,376951,8912,357
2024-02-05,Cologne,Meta,8997.04,281119,5115,190
2024-02-05,Cologne,Email,0.0,12663,727,69
2024-02-05,Cologne,Organic,0.0,38526,1096,83
2024-02-05,Cologne,Affiliate,4220.5,162982,4744,328
2024-02-12,Cologne,Google Ads,10186.21,395572,11168,597
2024-02-12,Cologne,Meta,9594.52,273066,6374,421
2024-02-12,Cologne,Email,0.0,10275,325,29
2024-02-12,Cologne,Organic,0.0,26817,871,57
2024-02-12,Cologne,Affiliate,4377.23,123533,2250,103
2024-02-19,Cologne,Google Ads,10870.06,385123,10385,687
2024-02-19,Cologne,Meta,8812.1,303497,8173,249
2024-02-19,Cologne,Email,0.0,11022,433,23
2024-02-19,Cologne,Organic,0.0,27947,1087,44
2024-02-19,Cologne,Affiliate,4788.65,146829,3068,180
2024-02-26,Cologne,Google Ads,11550.24,377283,8243,352
2024-02-26,Cologne,Meta,8572.34,245608,7060,492
2024-02-26,Cologne,Email,0.0,8453,383,25
2024-02-26,Cologne,Organic,0.0,27412,1060,57
2024-02-26,Cologne,Affiliate,4972.31,192997,6105,190
2024-03-04,Cologne,Google Ads,10945.54,329003,11048,562
2024-03-04,Cologne,Meta,9316.63,275541,4165,134
2024-03-04,Cologne,Email,0.0,16939,939,58
2024-03-04,Cologne,Organic,0.0,38479,1446,58
2024-03-04,Cologne,Affiliate,5471.97,203791,3981,121
2024-03-11,Cologne,Google Ads,11504.86,398991,8767,486
2024-03-11,Cologne,Meta,8494.34,269789,4297,131
2024-03-11,Cologne,Email,0.0,19400,775,49
2024-03-11,Cologne,Organic,0.0,27243,859,46
2024-03-11,Cologne,Affiliate,4930.15,151590,3490,175
2024-03-18,Cologne,Google Ads,12577.47,492559,7851,513
2024-03-18,Cologne,Meta,7664.07,299552,9757,534
2024-03-18,Cologne,Email,0.0,12568,641,43
2024-03-18,Cologne,Organic,0.0,19658,452,32
2024-03-18,Cologne,Affiliate,4783.79,181901,5622,230
2024-03-25,Cologne,Google Ads,10460.73,293729,5387,323
2024-03-25,Cologne,Meta,8790.91,263226,7284,386
2024-03-25,Cologne,Email,0.0,15717,573,45
2024-03-25,Cologne,Organic,0.0,31819,979,68
2024-03-25,Cologne,Affiliate,4370.67,173265,5627,199
2024-04-01,Cologne,Google Ads,11804.88,454163,15342,1061
2024-04-01,Cologne,Meta,9282.75,284139,4931,195
2024-04-01,Cologne,Email,0.0,10139,508,35
2024-04-01,Cologne,Organic,0.0,39807,1117,80
2024-04-01,Cologne,Affiliate,4301.25,129583,2159,79
2024-04-08,Cologne,Google Ads,11696.23,357926,9851,393
2024-04-08,Cologne,Meta,9808.24,312236,7167,359
2024-04-08,Cologne,Email,0.0,15499,875,63
2024-04-08,Cologne,Organic,0.0,17115,381,20
2024-04-08,Cologne,Affiliate,4528.04,140117,2295,143
2024-04-15,Cologne,Google Ads,10989.11,327883,10052,673
2024-04-15,Cologne,Meta,8392.96,294416,7870,313
2024-04-15,Cologne,Email,0.0,16807,682,50
2024-04-15,Cologne,Organic,0.0,23662,589,26
2024-04-15,Cologne,Affiliate,4424.22,127197,2524,120
2024-04-22,Cologne,Google Ads,11252.48,429011,10934,682
2024-04-22,Cologne,Meta,8428.81,271220,6557,427
2024-04-22,Cologne,Email,0.0,8943,511,42
2024-04-22,Cologne,Organic,0.0,18327,564,22
2024-04-22,Cologne,Affiliate,3924.92,154681,4232,172
2024-04-29,Cologne,Google Ads,11857.36,459622,13529,463
2024-04-29,Cologne,Meta,8303.32,313604,5413,171
2024-04-29,Cologne,Email,0.0,13256,685,62
2024-04-29,Cologne,Organic,0.0,24983,516,31
2024-04-29,Cologne,Affiliate,4555.28,174493,3125,179
2024-05-06,Cologne,Google Ads,10372.03,359147,8163,465
2024-05-06,Cologne,Meta,8440.6,288671,8567,435
2024-05-06,Cologne,Email,0.0,12698,433,32
2024-05-06,Cologne,Organic,0.0,15836,379,20
2024-05-06,Cologne,Affiliate,4577.63,146944,2606,181
2024-05-13,Cologne,Google Ads,11445.95,417669,11791,559
2024-05-13,Cologne,Meta,8436.98,238704,4724,143
2024-05-13,Cologne,Email,0.0,9942,484,43
2024-05-13,Cologne,Organic,0.0,24955,789,34
2024-05-13,Cologne,Affiliate,4259.17,166073,4577,205
2024-05-20,Cologne,Google Ads,11446.29,406306,8960,403
2024-05-20,Cologne,Meta,9306.88,338581,10237,584
2024-05-20,Cologne,Email,0.0,16686,832,74
2024-05-20,Cologne,Organic,0.0,26153,803,34
2024-05-20,Cologne,Affiliate,4910.82,192259,2927,89
2024-05-27,Cologne,Google Ads,10370.89,315474,10796,524
2024-05-27,Cologne,Meta,9601.14,359992,5732,313
2024-05-27,Cologne,Email,0.0,14856,508,45
2024-05-27,Cologne,Organic,0.0,15445,314,13
2024-05-27,Cologne,Affiliate,4200.92,123577,2410,110
2024-06-03,Cologne,Google Ads,11263.46,316312,10043,361
2024-06-03,Cologne,Meta,8566.4,325863,4941,247
2024-06-03,Cologne,Email,0.0,17157,923,58
2024-06-03,Cologne,Organic,0.0,17551,583,27
2024-06-03,Cologne,Affiliate,4254.92,163737,4085,154
2024-06-10,Cologne,Google Ads,11439.0,452582,15231,873
2024-06-10,Cologne,Meta,8507.62,248844,7370,454
2024-06-10,Cologne,Email,0.0,17372,906,58
2024-06-10,Cologne,Organic,0.0,27049,733,40
2024-06-10,Cologne,Affiliate,4663.31,181958,3307,196
2024-06-17,Cologne,Google Ads,11370.85,323763,6561,449
2024-06-17,Cologne,Meta,8574.7,265485,6028,321
2024-06-17,Cologne,Email,0.0,11308,563,30
2024-06-17,Cologne,Organic,0.0,26176,949,64
2024-06-17,Cologne,Affiliate,4675.66,184966,3614,152
2024-06-24,Cologne,Google Ads,11548.3,367672,12671,506
2024-06-24,Cologne,Meta,8941.71,327804,7807,306
2024-06-24,Cologne,Email,0.0,17192,657,60
2024-06-24,Cologne,Organic,0.0,37276,1283,80
2024-06-24,Cologne,Affiliate,4628.0,157943,2884,122
2024-07-01,Cologne,Google Ads,10776.88,380633,9655,641
2024-07-01,Cologne,Meta,9405.94,361757,11661,662
2024-07-01,Cologne,Email,0.0,13565,761,46
2024-07-01,Cologne,Organic,0.0,15444,506,31
2024-07-01,Cologne,Affiliate,4932.67,188877,3317,225
2024-07-08,Cologne,Google Ads,12269.24,461668,14372,537
2024-07-08,Cologne,Meta,8964.03,260118,5843,231
2024-07-08,Cologne,Email,0.0,9015,402,31
2024-07-08,Cologne,Organic,0.0,25612,527,33
2024-07-08,Cologne,Affiliate,4187.17,134933,2304,69
2024-07-15,Cologne,Google Ads,11114.37,354802,8270,551
2024-07-15,Cologne,Meta,8985.91,279468,5740,203
2024-07-15,Cologne,Email,0.0,11243,664,35
2024-07-15,Cologne,Organic,0.0,23764,686,34
2024-07-15,Cologne,Affiliate,4883.04,162095,4314,195
2024-07-22,Cologne,Google Ads,10498.21,303519,10047,310
2024-07-22,Cologne,Meta,8911.74,284669,4876,226
2024-07-22,Cologne,Email,0.0,10787,547,46
2024-07-22,Cologne,Organic,0.0,17603,387,29
2024-07-22,Cologne,Affiliate,4228.88,136940,3872,250
2024-07-29,Cologne,Google Ads,10966.79,413372,11909,508
2024-07-29,Cologne,Meta,8799.05,351283,5905,405
2024-07-29,Cologne,Email,0.0,12812,752,68
2024-07-29,Cologne,Organic,0.0,29856,614,39
2024-07-29,Cologne,Affiliate,4841.73,179274,6228,360
2024-08-05,Cologne,Google Ads,10793.46,341604,11261,360
2024-08-05,Cologne,Meta,8261.34,285949,6299,438
2024-08-05,Cologne,Email,0.0,8793,278,20
2024-08-05,Cologne,Organic,0.0,26334,768,50
2024-08-05,Cologne,Affiliate,4614.25,158048,2687,142
2024-08-12,Cologne,Google Ads,10821.01,363617,12208,812
2024-08-12,Cologne,Meta,8929.12,265545,5159,349
2024-08-12,Cologne,Email,0.0,13859,817,62
2024-08-12,Cologne,Organic,0.0,24653,570,25
2024-08-12,Cologne,Affiliate,4494.77,156698,3510,187
2024-08-19,Cologne,Google Ads,11088.99,370812,7518,389
2024-08-19,Cologne,Meta,8471.32,316395,10679,719
2024-08-19,Cologne,Email,0.0,8618,369,25
2024-08-19,Cologne,Organic,0.0,35480,955,49
2024-08-19,Cologne,Affiliate,4326.82,125481,3498,209
2024-08-26,Cologne,Google Ads,10832.84,317205,6368,310
2024-08-26,Cologne,Meta,8770.16,246035,7607,363
2024-08-26,Cologne,Email,0.0,15298,911,61
2024-08-26,Cologne,Organic,0.0,15919,485,25
2024-08-26,Cologne,Affiliate,4646.01,154448,5120,261
2024-09-02,Cologne,Google Ads,11025.85,432925,13597,922
2024-09-02,Cologne,Meta,8011.57,276865,8657,501
2024-09-02,Cologne,Email,0.0,19113,1030,91
2024-09-02,Cologne,Organic,0.0,22757,725,54
2024-09-02,Cologne,Affiliate,4675.45,177311,5565,318
2024-09-09,Cologne,Google Ads,11712.99,455737,15214,750
2024-09-09,Cologne,Meta,9041.83,312051,10621,526
2024-09-09,Cologne,Email,0.0,12393,382,23
2024-09-09,Cologne,Organic,0.0,30392,1086,64
2024-09-09,Cologne,Affiliate,4094.42,144710,2580,85
2024-09-16,Cologne,Google Ads,11398.22,415624,13806,797
2024-09-16,Cologne,Meta,8564.66,276246,5831,285
2024-09-16,Cologne,Email,0.0,14538,749,49
2024-09-16,Cologne,Organic,0.0,16105,541,43
2024-09-16,Cologne,Affiliate,5011.42,184219,3053,115
2024-09-23,Cologne,Google Ads,10577.83,362890,9875,466
2024-09-23,Cologne,Meta,8539.71,330542,9942,420
2024-09-23,Cologne,Email,0.0,15252,786,66
2024-09-23,Cologne,Organic,0.0,19282,671,44
2024-09-23,Cologne,Affiliate,4691.88,145551,2240,95
2024-09-30,Cologne,Google Ads,11111.11,365259,8481,572
2024-09-30,Cologne,Meta,8844.32,339502,6451,407
2024-09-30,Cologne,Email,0.0,10734,435,28
2024-09-30,Cologne,Organic,0.0,34087,882,61
2024-09-30,Cologne,Affiliate,4764.4,182417,2757,145
2024-10-07,Cologne,Google Ads,11955.71,336125,6324,418
2024-10-07,Cologne,Meta,8465.25,254748,4218,241
2024-10-07,Cologne,Email,0.0,8801,281,22
2024-10-07,Cologne,Organic,0.0,20666,636,26
2024-10-07,Cologne,Affiliate,4517.29,127116,2067,112
2024-10-14,Cologne,Google Ads,13290.74,515391,8957,463
2024-10-14,Cologne,Meta,8517.85,292574,10177,653
2024-10-14,Cologne,Email,0.0,17654,610,33
2024-10-14,Cologne,Organic,0.0,21214,556,38
2024-10-14,Cologne,Affiliate,4155.35,149348,2782,95
2024-10-21,Cologne,Google Ads,11582.97,364274,6283,189
2024-10-21,Cologne,Meta,8260.9,269310,5150,250
2024-10-21,Cologne,Email,0.0,17590,1052,100
2024-10-21,Cologne,Organic,0.0,23080,840,61
2024-10-21,Cologne,Affiliate,4196.62,146774,3206,103
2024-10-28,Cologne,Google Ads,10383.1,345626,8900,423
2024-10-28,Cologne,Meta,9348.85,286780,4757,316
2024-10-28,Cologne,Email,0.0,11394,385,38
2024-10-28,Cologne,Organic,0.0,22651,583,23
2024-10-28,Cologne,Affiliate,4489.66,178208,5905,200
2024-11-04,Cologne,Google Ads,11334.78,420972,9698,345
2024-11-04,Cologne,Meta,8929.11,280484,8314,553
2024-11-04,Cologne,Email,0.0,9494,318,22
2024-11-04,Cologne,Organic,0.0,38763,1455,63
2024-11-04,Cologne,Affiliate,4673.35,133701,4363,263
2024-11-11,Cologne,Google Ads,11291.24,421341,13940,679
2024-11-11,Cologne,Meta,8300.74,327832,6424,436
2024-11-11,Cologne,Email,0.0,17239,711,44
2024-11-11,Cologne,Organic,0.0,32703,758,44
2024-11-11,Cologne,Affiliate,4549.22,151858,3239,169
2024-11-18,Cologne,Google Ads,11118.94,317966,10676,743
2024-11-18,Cologne,Meta,9152.75,327297,5167,223
2024-11-18,Cologne,Email,0.0,8579,510,47
2024-11-18,Cologne,Organic,0.0,18191,530,23
2024-11-18,Cologne,Affiliate,4938.88,139964,2858,149
2024-11-25,Cologne,Google Ads,11361.03,339326,6409,227
2024-11-25,Cologne,Meta,8966.56,262493,6293,370
2024-11-25,Cologne,Email,0.0,11999,460,39
2024-11-25,Cologne,Organic,0.0,35250,965,57
2024-11-25,Cologne,Affiliate,4296.38,163301,4577,293
2024-12-02,Cologne,Google Ads,11613.74,344484,11732,713
2024-12-02,Cologne,Meta,8518.29,251719,8391,481
2024-12-02,Cologne,Email,0.0,13774,549,53
2024-12-02,Cologne,Organic,0.0,38100,1142,69
2024-12-02,Cologne,Affiliate,4668.09,142797,2340,116
2024-12-09,Cologne,Google Ads,11859.39,444688,9401,467
2024-12-09,Cologne,Meta,8241.34,252405,8469,554
2024-12-09,Cologne,Email,0.0,8763,423,34
2024-12-09,Cologne,Organic,0.0,15399,536,37
2024-12-09,Cologne,Affiliate,4883.67,156834,5398,238
2024-12-16,Cologne,Google Ads,11488.93,408473,8431,590
2024-12-16,Cologne,Meta,8403.14,279797,8167,332
2024-12-16,Cologne,Email,0.0,10380,332,24
2024-12-16,Cologne,Organic,0.0,39004,815,44
2024-12-16,Cologne,Affiliate,3981.57,132302,3836,119
2024-12-23,Cologne,Google Ads,10384.65,312645,6487,216
2024-12-23,Cologne,Meta,8344.06,327543,6681,257
2024-12-23,Cologne,Email,0.0,15690,918,65
2024-12-23,Cologne,Organic,0.0,37323,1092,58
2024-12-23,Cologne,Affiliate,4397.98,143197,4394,281
2024-12-30,Cologne,Google Ads,11329.95,421010,7676,483
2024-12-30,Cologne,Meta,9854.77,325591,10753,646
2024-12-30,Cologne,Email,0.0,14832,751,41
2024-12-30,Cologne,Organic,0.0,23872,536,27
2024-12-30,Cologne,Affiliate,4576.91,152003,4029,243
2025-01-06,Cologne,Google Ads,10745.29,364468,6750,360
2025-01-06,Cologne,Meta,8643.11,311556,6032,412
2025-01-06,Cologne,Email,0.0,18595,942,71
2025-01-06,Cologne,Organic,0.0,35099,809,55
2025-01-06,Cologne,Affiliate,4901.32,169134,2910,163
2025-01-13,Cologne,Google Ads,9950.64,295073,8739,364
2025-01-13,Cologne,Meta,8671.41,291943,5547,346
2025-01-13,Cologne,Email,0.0,11913,525,36
2025-01-13,Cologne,Organic,0.0,18478,711,31
2025-01-13,Cologne,Affiliate,4494.35,145966,3399,189
2025-01-20,Cologne,Google Ads,11895.24,422130,13117,903
2025-01-20,Cologne,Meta,8368.86,314982,7146,274
2025-01-20,Cologne,Email,0.0,14563,622,34
2025-01-20,Cologne,Organic,0.0,30515,1165,63
2025-01-20,Cologne,Affiliate,3706.11,123884,3175,113
2025-01-27,Cologne,Google Ads,11249.21,373474,6918,357
2025-01-27,Cologne,Meta,8479.08,328697,11298,372
2025-01-27,Cologne,Email,0.0,8716,398,36
2025-01-27,Cologne,Organic,0.0,21688,611,37
2025-01-27,Cologne,Affiliate,4428.91,125303,3062,194
2025-02-03,Cologne,Google Ads,11494.15,410420,6671,312
2025-02-03,Cologne,Meta,7725.73,290826,4784,311
2025-02-03,Cologne,Email,0.0,12837,456,27
2025-02-03,Cologne,Organic,0.0,39601,911,71
2025-02-03,Cologne,Affiliate,4662.03,139973,2238,67
2025-02-10,Cologne,Google Ads,10678.6,342997,9746,585
2025-02-10,Cologne,Meta,8454.46,307692,6969,404
2025-02-10,Cologne,Email,0.0,12783,435,31
2025-02-10,Cologne,Organic,0.0,15530,471,23
2025-02-10,Cologne,Affiliate,4724.34,182324,3420,197
2025-02-17,Cologne,Google Ads,11110.9,344841,8242,489
2025-02-17,Cologne,Meta,7821.83,219778,5849,353
2025-02-17,Cologne,Email,0.0,19639,748,43
2025-02-17,Cologne,Organic,0.0,16773,556,36
2025-02-17,Cologne,Affiliate,4717.74,161424,4710,159
2025-02-24,Cologne,Google Ads,11416.98,418355,12301,445
2025-02-24,Cologne,Meta,9087.83,316253,7415,363
2025-02-24,Cologne,Email,0.0,10000,307,26
2025-02-24,Cologne,Organic,0.0,39145,790,43
2025-02-24,Cologne,Affiliate,4336.69,159951,5322,196
2025-03-03,Cologne,Google Ads,11555.4,360840,10611,555
2025-03-03,Cologne,Meta,9054.13,327292,11095,466
2025-03-03,Cologne,Email,0.0,10524,534,47
2025-03-03,Cologne,Organic,0.0,16847,573,24
2025-03-03,Cologne,Affiliate,4767.35,155318,5037,317
2025-03-10,Cologne,Google Ads,12057.96,407268,9470,473
2025-03-10,Cologne,Meta,8390.26,278173,7919,286
2025-03-10,Cologne,Email,0.0,12378,377,31
2025-03-10,Cologne,Organic,0.0,26320,547,39
2025-03-10,Cologne,Affiliate,5166.41,185151,3499,225
2025-03-17,Cologne,Google Ads,12196.63,407017,13139,625
2025-03-17,Cologne,Meta,8608.09,287703,9940,597
2025-03-17,Cologne,Email,0.0,13724,558,52
2025-03-17,Cologne,Organic,0.0,35689,1158,58
2025-03-17,Cologne,Affiliate,5074.13,165854,4753,279
2025-03-24,Cologne,Google Ads,11456.04,366071,8940,277
2025-03-24,Cologne,Meta,8177.52,262659,6082,307
2025-03-24,Cologne,Email,0.0,8667,447,30
2025-03-24,Cologne,Organic,0.0,27487,580,25
2025-03-24,Cologne,Affiliate,4574.04,141979,3166,171
2025-03-31,Cologne,Google Ads,11928.13,467495,12907,563
2025-03-31,Cologne,Meta,8836.84,290633,5650,385
2025-03-31,Cologne,Email,0.0,8166,263,21
2025-03-31,Cologne,Organic,0.0,18208,544,25
2025-03-31,Cologne,Affiliate,3498.78,121216,3324,175
2025-04-07,Cologne,Google Ads,10799.44,340609,11325,513
2025-04-07,Cologne,Meta,8428.65,326810,10570,714
2025-04-07,Cologne,Email,0.0,19823,1083,94
2025-04-07,Cologne,Organic,0.0,22923,484,32
2025-04-07,Cologne,Affiliate,5383.39,153918,4638,217
2025-04-14,Cologne,Google Ads,11945.98,365460,9544,666
2025-04-14,Cologne,Meta,9072.88,291107,4932,262
2025-04-14,Cologne,Email,0.0,9569,517,37
2025-04-14,Cologne,Organic,0.0,36277,1068,69
2025-04-14,Cologne,Affiliate,4481.62,127497,2753,107
2025-04-21,Cologne,Google Ads,11180.02,432728,10478,408
2025-04-21,Cologne,Meta,8195.24,315509,6680,378
2025-04-21,Cologne,Email,0.0,8782,459,42
2025-04-21,Cologne,Organic,0.0,32866,1270,87
2025-04-21,Cologne,Affiliate,4508.0,132573,2938,91
2025-04-28,Cologne,Google Ads,12240.98,346495,8146,377
2025-04-28,Cologne,Meta,9399.77,271350,8097,289
2025-04-28,Cologne,Email,0.0,11420,408,20
2025-04-28,Cologne,Organic,0.0,30627,1049,70
2025-04-28,Cologne,Affiliate,4315.33,132468,3129,165
2025-05-05,Cologne,Google Ads,11587.96,417776,14318,778
2025-05-05,Cologne,Meta,8127.16,249219,5456,352
2025-05-05,Cologne,Email,0.0,15220,873,85
2025-05-05,Cologne,Organic,0.0,16713,632,25
2025-05-05,Cologne,Affiliate,4699.59,182768,4181,183
2025-05-12,Cologne,Google Ads,11348.51,405581,12718,382
2025-05-12,Cologne,Meta,8623.2,285916,4756,175
2025-05-12,Cologne,Email,0.0,14176,688,58
2025-05-12,Cologne,Organic,0.0,27100,930,65
2025-05-12,Cologne,Affiliate,4935.94,191745,3083,196
2025-05-19,Cologne,Google Ads,11119.81,377336,7148,328
2025-05-19,Cologne,Meta,8284.48,319137,7333,412
2025-05-19,Cologne,Email,0.0,17286,703,54
2025-05-19,Cologne,Organic,0.0,38159,804,51
2025-05-19,Cologne,Affiliate,4432.73,131682,3623,161
2025-05-26,Cologne,Google Ads,10745.21,368648,12838,792
2025-05-26,Cologne,Meta,7761.25,271017,4266,195
2025-05-26,Cologne,Email,0.0,10292,392,19
2025-05-26,Cologne,Organic,0.0,35780,821,37
2025-05-26,Cologne,Affiliate,5175.04,153488,5132,352
2025-06-02,Cologne,Google Ads,10798.53,335868,10771,588
2025-06-02,Cologne,Meta,8468.87,276577,7912,375
2025-06-02,Cologne,Email,0.0,19581,980,53
2025-06-02,Cologne,Organic,0.0,36011,1437,83
