city,cohort_week,weeks_since_acquisition,cohort_size,active_customers,revenue
Frankfurt,2025-02-03,12,298,118,28110.65
Frankfurt,2025-02-10,0,282,282,63234.08
Frankfurt,2025-02-10,4,282,202,45244.3
Frankfurt,2025-02-10,8,282,149,33221.51
Frankfurt,2025-02-10,12,282,116,25846.09
Frankfurt,2025-02-17,0,310,310,64908.13
Frankfurt,2025-02-17,4,310,218,46553.18
Frankfurt,2025-02-17,8,310,167,38615.16
Frankfurt,2025-02-17,12,310,127,28853.87
Frankfurt,2025-02-24,0,318,306,64405.65
Frankfurt,2025-02-24,4,318,224,46053.73
Frankfurt,2025-02-24,8,318,170,36908.25
Frankfurt,2025-02-24,12,318,133,28582.02
Frankfurt,2025-03-03,0,308,308,71404.74
Frankfurt,2025-03-03,4,308,232,52867.4
Frankfurt,2025-03-03,8,308,168,36656.14
Frankfurt,2025-03-03,12,308,109,24503.92
Frankfurt,2025-03-10,0,316,316,68168.03
Frankfurt,2025-03-10,4,316,251,53723.23
Frankfurt,2025-03-10,8,316,165,36877.67
Frankfurt,2025-03-10,12,316,136,30334.82
Frankfurt,2025-03-17,0,320,297,64780.71
Frankfurt,2025-03-17,4,320,230,46843.86
Frankfurt,2025-03-17,8,320,173,37492.9
Frankfurt,2025-03-17,12,320,133,28589.85
Frankfurt,2025-03-24,0,324,308,68593.82
Frankfurt,2025-03-24,4,324,231,55235.94
Frankfurt,2025-03-24,8,324,184,34171.67
Frankfurt,2025-03-24,12,324,134,27027.53
Frankfurt,2025-03-31,0,321,321,71569.61
Frankfurt,2025-03-31,4,321,244,54368.74
Frankfurt,2025-03-31,8,321,178,38833.58
Frankfurt,2025-03-31,12,321,130,29352.03
Frankfurt,2025-04-07,0,338,320,72074.09
Frankfurt,2025-04-07,4,338,230,48552.53
Frankfurt,2025-04-07,8,338,178,42709.22
Frankfurt,2025-04-07,12,338,135,29444.35
Frankfurt,2025-04-14,0,327,325,68754.21
Frankfurt,2025-04-14,4,327,235,52468.08
Frankfurt,2025-04-14,8,327,172,37012.9
Frankfurt,2025-04-14,12,327,134,31282.8
Frankfurt,2025-04-21,0,317,317,65532.51
Frankfurt,2025-04-21,4,317,240,55480.69
Frankfurt,2025-04-21,8,317,189,41419.48
Frankfurt,2025-04-21,12,317,125,27742.48
Frankfurt,2025-04-28,0,347,325,74338.37
Frankfurt,2025-04-28,4,347,258,55800.47
Frankfurt,2025-04-28,8,347,192,42000.15
Frankfurt,2025-04-28,12,347,133,30171.16
Frankfurt,2025-05-05,0,339,334,66159.9
Frankfurt,2025-05-05,4,339,243,53975.87
Frankfurt,2025-05-05,8,339,189,37354.82
Frankfurt,2025-05-05,12,339,140,30750.64
Frankfurt,2025-05-12,0,318,314,65102.5
Frankfurt,2025-05-12,4,318,226,47126.97
Frankfurt,2025-05-12,8,318,179,37103.69
Frankfurt,2025-05-12,12,318,130,27389.13
Frankfurt,2025-05-19,0,349,332,68896.26
Frankfurt,2025-05-19,4,349,263,61905.96
Frankfurt,2025-05-19,8,349,204,38811.14
Frankfurt,2025-05-19,12,349,141,30961.07
Frankfurt,2025-05-26,0,316,282,64796.7
Frankfurt,2025-05-26,4,316,245,53012.63
Frankfurt,2025-05-26,8,316,170,37604.35
Frankfurt,2025-05-26,12,316,127,27469.26
Frankfurt,2025-06-02,0,363,363,78618.54
Frankfurt,2025-06-02,4,363,276,57970.66
Frankfurt,2025-06-02,8,363,195,43798.02
Frankfurt,2025-06-02,12,363,149,30461.61
Frankfurt,2025-06-09,0,340,340,79751.93
Frankfurt,2025-06-09,4,340,251,54691.13
Frankfurt,2025-06-09,8,340,189,42774.79
Frankfurt,2025-06-09,12,340,140,30489.02
Frankfurt,2025-06-16,0,334,334,65999.79
Frankfurt,2025-06-16,4,334,231,47510.41
Frankfurt,2025-06-16,8,334,180,37849.92
Frankfurt,2025-06-16,12,334,130,28838.35
Frankfurt,2025-06-23,0,351,328,74020.29
Frankfurt,2025-06-23,4,351,256,53941.77
Frankfurt,2025-06-23,8,351,188,41124.99
Frankfurt,2025-06-23,12,351,142,30073.98
Frankfurt,2025-06-30,0,348,330,73984.73
Frankfurt,2025-06-30,4,348,255,56241.09
Frankfurt,2025-06-30,8,348,192,44623.69
Frankfurt,2025-06-30,12,348,145,32591.53
Frankfurt,2025-07-07,0,356,345,79320.65
Frankfurt,2025-07-07,4,356,260,58201.26
Frankfurt,2025-07-07,8,356,191,41202.86
Frankfurt,2025-07-07,12,356,149,33450.78
Frankfurt,2025-07-14,0,302,302,60843.14
Frankfurt,2025-07-14,4,302,228,46438.34
Frankfurt,2025-07-14,8,302,160,35790.12
Frankfurt,2025-07-14,12,302,131,28220.13
Frankfurt,2025-07-21,0,350,350,74437.83
Frankfurt,2025-07-21,4,350,247,50772.46
Frankfurt,2025-07-21,8,350,201,49426.49
Frankfurt,2025-07-21,12,350,135,32280.45
Frankfurt,2025-07-28,0,337,337,74267.75
Frankfurt,2025-07-28,4,337,237,51205.4
Frankfurt,2025-07-28,8,337,176,39201.73
Frankfurt,2025-07-28,12,337,143,30955.8
Frankfurt,2025-08-04,0,341,325,65873.87
Frankfurt,2025-08-04,4,341,245,52495.49
Frankfurt,2025-08-04,8,341,186,40630.43
Frankfurt,2025-08-04,12,341,137,33189.24
Frankfurt,2025-08-11,0,325,317,73389.96
Frankfurt,2025-08-11,4,325,221,49616.55
Frankfurt,2025-08-11,8,325,188,41878.64
Frankfurt,2025-08-11,12,325,133,30077.95
Frankfurt,2025-08-18,0,323,323,77049.02
Frankfurt,2025-08-18,4,323,242,52728.03
Frankfurt,2025-08-18,8,323,169,35763.94
Frankfurt,2025-08-18,12,323,137,27106.47
Frankfurt,2025-08-25,0,329,329,67827.36
Frankfurt,2025-08-25,4,329,258,53280.72
Frankfurt,2025-08-25,8,329,176,35897.68
Frankfurt,2025-08-25,12,329,128,28528.41
Frankfurt,2025-09-01,0,342,311,67369.54
Frankfurt,2025-09-01,4,342,243,51162.82
Frankfurt,2025-09-01,8,342,181,37418.81
Frankfurt,2025-09-01,12,342,133,31183.85
Frankfurt,2025-09-08,0,323,323,76099.46
Frankfurt,2025-09-08,4,323,238,53997.26
Frankfurt,2025-09-08,8,323,174,37386.39
Frankfurt,2025-09-08,12,323,137,28832.46
Frankfurt,2025-09-15,0,336,336,74731.73
Frankfurt,2025-09-15,4,336,253,55380.14
Frankfurt,2025-09-15,8,336,183,40611.84
Frankfurt,2025-09-15,12,336,133,26958.27
Frankfurt,2025-09-22,0,339,337,72028.63
Frankfurt,2025-09-22,4,339,247,55515.68
Frankfurt,2025-09-22,8,339,182,39854.89
Frankfurt,2025-09-22,12,339,137,30303.69
Frankfurt,2025-09-29,0,328,326,75553.89
Frankfurt,2025-09-29,4,328,240,48632.81
Frankfurt,2025-09-29,8,328,180,42368.97
Frankfurt,2025-09-29,12,328,141,31298.33
Frankfurt,2025-10-06,0,314,314,73980.91
Frankfurt,2025-10-06,4,314,224,52707.41
Frankfurt,2025-10-06,8,314,173,38795.6
Frankfurt,2025-10-13,0,318,311,66352.8
Frankfurt,2025-10-13,4,318,237,50018.4
Frankfurt,2025-10-13,8,318,181,40397.37
Frankfurt,2025-10-20,0,317,314,64870.56
Frankfurt,2025-10-20,4,317,213,47816.85
Frankfurt,2025-10-20,8,317,177,38359.29
Frankfurt,2025-10-27,0,331,324,72910.28
Frankfurt,2025-10-27,4,331,237,54872.1
Frankfurt,2025-10-27,8,331,185,39284.07
Frankfurt,2025-11-03,0,317,317,70763.42
Frankfurt,2025-11-03,4,317,231,50803.56
Frankfurt,2025-11-10,0,320,310,61273.19
Frankfurt,2025-11-10,4,320,234,51961.07
Frankfurt,2025-11-17,0,321,313,67528.87
Frankfurt,2025-11-17,4,321,246,52055.46
Frankfurt,2025-11-24,0,328,317,73483.3
Frankfurt,2025-11-24,4,328,234,51331.64
Frankfurt,2025-12-01,0,312,302,66954.52
Frankfurt,2025-12-08,0,313,313,67830.68
Frankfurt,2025-12-15,0,302,302,66859.69
Frankfurt,2025-12-22,0,302,301,68546.48
Stuttgart,2024-01-01,0,239,239,52034.48
Stuttgart,2024-01-01,4,239,173,35214.52
Stuttgart,2024-01-01,8,239,137,26570.04
Stuttgart,2024-01-01,12,239,102,21970.87
Stuttgart,2024-01-08,0,240,235,48467.41
Stuttgart,2024-01-08,4,240,169,34055.18
Stuttgart,2024-01-08,8,240,138,23998.02
Stuttgart,2024-01-08,12,240,104,21331.37
Stuttgart,2024-01-15,0,233,233,47599.57
Stuttgart,2024-01-15,4,233,181,35860.84
Stuttgart,2024-01-15,8,233,131,24214.65
Stuttgart,2024-01-15,12,233,108,20526.39
Stuttgart,2024-01-22,0,276,276,51111.69
Stuttgart,2024-01-22,4,276,209,39932.0
Stuttgart,2024-01-22,8,276,170,33589.29
Stuttgart,2024-01-22,12,276,121,23461.86
Stuttgart,2024-01-29,0,238,238,47337.44
Stuttgart,2024-01-29,4,238,191,37595.98
Stuttgart,2024-01-29,8,238,140,26995.99
Stuttgart,2024-01-29,12,238,112,21615.7
Stuttgart,2024-02-05,0,222,212,43672.82
Stuttgart,2024-02-05,4,222,156,29074.38
Stuttgart,2024-02-05,8,222,127,26324.11
Stuttgart,2024-02-05,12,222,92,19435.46
Stuttgart,2024-02-12,0,234,234,42258.4
Stuttgart,2024-02-12,4,234,178,34802.85
Stuttgart,2024-02-12,8,234,141,28671.95
Stuttgart,2024-02-12,12,234,107,20469.86
Stuttgart,2024-02-19,0,254,251,48325.17
Stuttgart,2024-02-19,4,254,202,38929.75
Stuttgart,2024-02-19,8,254,150,28678.8
Stuttgart,2024-02-19,12,254,113,23636.95
Stuttgart,2024-02-26,0,259,259,53347.9
Stuttgart,2024-02-26,4,259,204,37738.58
Stuttgart,2024-02-26,8,259,155,29947.32
Stuttgart,2024-02-26,12,259,114,21956.68
Stuttgart,2024-03-04,0,254,254,50221.85
Stuttgart,2024-03-04,4,254,199,40647.19
Stuttgart,2024-03-04,8,254,146,29431.84
Stuttgart,2024-03-04,12,254,119,22262.95
Stuttgart,2024-03-11,0,262,256,49801.38
Stuttgart,2024-03-11,4,262,205,39567.71
Stuttgart,2024-03-11,8,262,150,26467.7
Stuttgart,2024-03-11,12,262,122,24230.32
Stuttgart,2024-03-18,0,291,283,56941.12
Stuttgart,2024-03-18,4,291,229,45902.64
Stuttgart,2024-03-18,8,291,173,32216.68
Stuttgart,2024-03-18,12,291,134,25366.66
Stuttgart,2024-03-25,0,263,256,49192.36
Stuttgart,2024-03-25,4,263,200,37479.13
Stuttgart,2024-03-25,8,263,159,29699.41
Stuttgart,2024-03-25,12,263,123,23906.16
Stuttgart,2024-04-01,0,274,258,54585.34
Stuttgart,2024-04-01,4,274,206,42176.14
Stuttgart,2024-04-01,8,274,153,30479.51
Stuttgart,2024-04-01,12,274,120,24734.93
Stuttgart,2024-04-08,0,259,259,48564.44
Stuttgart,2024-04-08,4,259,195,35693.75
Stuttgart,2024-04-08,8,259,153,28612.09
Stuttgart,2024-04-08,12,259,117,22323.48
Stuttgart,2024-04-15,0,259,259,54023.82
Stuttgart,2024-04-15,4,259,190,36711.47
Stuttgart,2024-04-15,8,259,152,28092.88
Stuttgart,2024-04-15,12,259,123,22700.91
Stuttgart,2024-04-22,0,256,254,50064.49
Stuttgart,2024-04-22,4,256,209,39728.16
Stuttgart,2024-04-22,8,256,153,29087.29
Stuttgart,2024-04-22,12,256,115,21289.43
Stuttgart,2024-04-29,0,265,265,51550.65
Stuttgart,2024-04-29,4,265,204,42081.93
Stuttgart,2024-04-29,8,265,158,31190.83
Stuttgart,2024-04-29,12,265,122,25313.28
Stuttgart,2024-05-06,0,265,265,52713.39
Stuttgart,2024-05-06,4,265,211,37144.31
Stuttgart,2024-05-06,8,265,159,32157.1
Stuttgart,2024-05-06,12,265,118,23763.28
Stuttgart,2024-05-13,0,272,272,50710.74
Stuttgart,2024-05-13,4,272,200,35707.33
Stuttgart,2024-05-13,8,272,163,32821.42
Stuttgart,2024-05-13,12,272,119,23824.19
Stuttgart,2024-05-20,0,292,273,49196.23
Stuttgart,2024-05-20,4,292,232,42582.88
Stuttgart,2024-05-20,8,292,178,36337.59
Stuttgart,2024-05-20,12,292,126,24482.5
Stuttgart,2024-05-27,0,271,261,51671.31
Stuttgart,2024-05-27,4,271,209,38176.66
Stuttgart,2024-05-27,8,271,160,30249.36
Stuttgart,2024-05-27,12,271,115,21832.16
Stuttgart,2024-06-03,0,280,280,51526.38
Stuttgart,2024-06-03,4,280,217,42801.74
Stuttgart,2024-06-03,8,280,160,30745.77
Stuttgart,2024-06-03,12,280,131,26603.38
Stuttgart,2024-06-10,0,266,245,47623.4
Stuttgart,2024-06-10,4,266,217,44769.89
Stuttgart,2024-06-10,8,266,155,31385.45
Stuttgart,2024-06-10,12,266,113,22889.74
Stuttgart,2024-06-17,0,274,274,52044.65
Stuttgart,2024-06-17,4,274,214,42852.78
Stuttgart,2024-06-17,8,274,164,30174.85
Stuttgart,2024-06-17,12,274,128,24113.9
Stuttgart,2024-06-24,0,291,276,57737.93
Stuttgart,2024-06-24,4,291,216,38368.61
Stuttgart,2024-06-24,8,291,177,32419.19
Stuttgart,2024-06-24,12,291,126,24395.37
Stuttgart,2024-07-01,0,266,254,49549.38
Stuttgart,2024-07-01,4,266,198,35321.09
Stuttgart,2024-07-01,8,266,159,28977.74
Stuttgart,2024-07-01,12,266,123,25798.86
Stuttgart,2024-07-08,0,305,302,60827.76
Stuttgart,2024-07-08,4,305,240,45588.97
Stuttgart,2024-07-08,8,305,181,33219.07
Stuttgart,2024-07-08,12,305,125,23888.83
Stuttgart,2024-07-15,0,296,294,57099.93
Stuttgart,2024-07-15,4,296,213,39965.0
Stuttgart,2024-07-15,8,296,168,30400.38
Stuttgart,2024-07-15,12,296,145,27879.17
Stuttgart,2024-07-22,0,282,282,50017.15
Stuttgart,2024-07-22,4,282,207,42705.15
Stuttgart,2024-07-22,8,282,168,34021.34
Stuttgart,2024-07-22,12,282,131,24710.99
Stuttgart,2024-07-29,0,261,261,53629.59
Stuttgart,2024-07-29,4,261,199,36293.29
Stuttgart,2024-07-29,8,261,159,30321.77
Stuttgart,2024-07-29,12,261,116,22980.81
Stuttgart,2024-08-05,0,272,272,49409.42
Stuttgart,2024-08-05,4,272,212,41619.45
Stuttgart,2024-08-05,8,272,161,29753.01
Stuttgart,2024-08-05,12,272,124,22960.46
Stuttgart,2024-08-12,0,269,263,52796.7
Stuttgart,2024-08-12,4,269,209,40751.59
Stuttgart,2024-08-12,8,269,165,34616.07
Stuttgart,2024-08-12,12,269,116,22578.77
Stuttgart,2024-08-19,0,269,262,52743.95
Stuttgart,2024-08-19,4,269,204,42658.66
Stuttgart,2024-08-19,8,269,157,32703.62
Stuttgart,2024-08-19,12,269,122,23205.4
Stuttgart,2024-08-26,0,286,278,50719.07
Stuttgart,2024-08-26,4,286,219,47335.51
Stuttgart,2024-08-26,8,286,178,32444.94
Stuttgart,2024-08-26,12,286,124,24918.77
Stuttgart,2024-09-02,0,266,266,49350.66
Stuttgart,2024-09-02,4,266,207,37906.85
Stuttgart,2024-09-02,8,266,164,31119.56
Stuttgart,2024-09-02,12,266,112,22430.86
Stuttgart,2024-09-09,0,300,298,59032.17
Stuttgart,2024-09-09,4,300,243,47937.67
Stuttgart,2024-09-09,8,300,174,34050.36
Stuttgart,2024-09-09,12,300,133,27318.79
Stuttgart,2024-09-16,0,263,256,50672.41
Stuttgart,2024-09-16,4,263,210,38216.61
Stuttgart,2024-09-16,8,263,169,32913.6
Stuttgart,2024-09-16,12,263,124,23311.43
Stuttgart,2024-09-23,0,258,258,49198.52
Stuttgart,2024-09-23,4,258,205,42034.82
Stuttgart,2024-09-23,8,258,143,30960.54
Stuttgart,2024-09-23,12,258,119,21446.56
Stuttgart,2024-09-30,0,256,254,47480.17
Stuttgart,2024-09-30,4,256,203,40685.34
Stuttgart,2024-09-30,8,256,139,27656.72
Stuttgart,2024-09-30,12,256,122,21447.47
Stuttgart,2024-10-07,0,253,238,45614.26
Stuttgart,2024-10-07,4,253,183,37531.93
Stuttgart,2024-10-07,8,253,146,28983.22
Stuttgart,2024-10-07,12,253,110,20342.3
Stuttgart,2024-10-14,0,254,244,47104.14
Stuttgart,2024-10-14,4,254,184,35912.35
Stuttgart,2024-10-14,8,254,155,28867.87
Stuttgart,2024-10-14,12,254,109,19808.75
Stuttgart,2024-10-21,0,270,270,51528.14
Stuttgart,2024-10-21,4,270,206,38292.31
Stuttgart,2024-10-21,8,270,162,32230.78
Stuttgart,2024-10-21,12,270,127,25524.92
Stuttgart,2024-10-28,0,242,242,46773.3
Stuttgart,2024-10-28,4,242,186,37128.34
Stuttgart,2024-10-28,8,242,148,28220.96
Stuttgart,2024-10-28,12,242,114,20794.06
Stuttgart,2024-11-04,0,248,248,45048.82
Stuttgart,2024-11-04,4,248,190,36356.83
Stuttgart,2024-11-04,8,248,148,29689.2
Stuttgart,2024-11-04,12,248,118,23093.21
Stuttgart,2024-11-11,0,261,255,52196.83
Stuttgart,2024-11-11,4,261,200,39022.28
Stuttgart,2024-11-11,8,261,173,31797.32
Stuttgart,2024-11-11,12,261,121,23877.1
Stuttgart,2024-11-18,0,265,265,51073.26
Stuttgart,2024-11-18,4,265,202,37647.92
Stuttgart,2024-11-18,8,265,165,32043.89
Stuttgart,2024-11-18,12,265,113,21552.37
Stuttgart,2024-11-25,0,281,281,54065.92
Stuttgart,2024-11-25,4,281,218,38979.28
Stuttgart,2024-11-25,8,281,167,33572.98
Stuttgart,2024-11-25,12,281,120,22675.66
Stuttgart,2024-12-02,0,270,270,55941.52
Stuttgart,2024-12-02,4,270,199,36044.38
Stuttgart,2024-12-02,8,270,158,31306.14
Stuttgart,2024-12-02,12,270,124,26344.82
Stuttgart,2024-12-09,0,252,252,47312.25
Stuttgart,2024-12-09,4,252,203,40236.68
Stuttgart,2024-12-09,8,252,146,28940.83
Stuttgart,2024-12-09,12,252,112,21374.38
Stuttgart,2024-12-16,0,243,243,46252.4
Stuttgart,2024-12-16,4,243,185,35410.32
Stuttgart,2024-12-16,8,243,147,26747.65
Stuttgart,2024-12-16,12,243,103,18899.11
Stuttgart,2024-12-23,0,269,269,53277.51
Stuttgart,2024-12-23,4,269,212,40852.78
Stuttgart,2024-12-23,8,269,154,29208.08
Stuttgart,2024-12-23,12,269,115,23439.29
Stuttgart,2024-12-30,0,265,260,51447.44
Stuttgart,2024-12-30,4,265,207,43189.16
Stuttgart,2024-12-30,8,265,154,30787.57
Stuttgart,2024-12-30,12,265,126,22526.23
Stuttgart,2025-01-06,0,270,270,51021.65
Stuttgart,2025-01-06,4,270,205,39680.84
Stuttgart,2025-01-06,8,270,153,30386.47
Stuttgart,2025-01-06,12,270,117,22996.82
Stuttgart,2025-01-13,0,262,262,47615.81
Stuttgart,2025-01-13,4,262,216,43189.72
Stuttgart,2025-01-13,8,262,153,28958.33
Stuttgart,2025-01-13,12,262,117,21696.29
Stuttgart,2025-01-20,0,251,240,46918.2
Stuttgart,2025-01-20,4,251,181,34273.54
Stuttgart,2025-01-20,8,251,152,29000.8
Stuttgart,2025-01-20,12,251,118,21543.68
Stuttgart,2025-01-27,0,258,243,49286.58
Stuttgart,2025-01-27,4,258,200,36377.23
Stuttgart,2025-01-27,8,258,160,32056.11
Stuttgart,2025-01-27,12,258,113,21278.92
Stuttgart,2025-02-03,0,242,242,47188.97
Stuttgart,2025-02-03,4,242,205,44054.62
Stuttgart,2025-02-03,8,242,141,27660.22
Stuttgart,2025-02-03,12,242,106,20147.34
Stuttgart,2025-02-10,0,222,217,41619.17
Stuttgart,2025-02-10,4,222,178,34259.97
Stuttgart,2025-02-10,8,222,129,25316.64
Stuttgart,2025-02-10,12,222,95,18706.68
Stuttgart,2025-02-17,0,269,262,46332.2
Stuttgart,2025-02-17,4,269,200,38885.38
Stuttgart,2025-02-17,8,269,160,31834.76
Stuttgart,2025-02-17,12,269,124,24315.76
Stuttgart,2025-02-24,0,251,247,50674.22
Stuttgart,2025-02-24,4,251,178,35364.76
Stuttgart,2025-02-24,8,251,147,28845.71
Stuttgart,2025-02-24,12,251,114,21547.87
Stuttgart,2025-03-03,0,288,278,54023.11
Stuttgart,2025-03-03,4,288,225,45013.54
Stuttgart,2025-03-03,8,288,164,31069.12
Stuttgart,2025-03-03,12,288,137,26604.39
Stuttgart,2025-03-10,0,268,268,54158.56
Stuttgart,2025-03-10,4,268,209,39639.09
Stuttgart,2025-03-10,8,268,157,29736.66
Stuttgart,2025-03-10,12,268,115,22671.04
Stuttgart,2025-03-17,0,291,289,53005.7
Stuttgart,2025-03-17,4,291,249,51225.54
Stuttgart,2025-03-17,8,291,172,34359.22
Stuttgart,2025-03-17,12,291,134,23904.32
Stuttgart,2025-03-24,0,279,279,58872.0
Stuttgart,2025-03-24,4,279,202,39903.14
Stuttgart,2025-03-24,8,279,164,29838.38
Stuttgart,2025-03-24,12,279,130,26566.61
Stuttgart,2025-03-31,0,250,245,47076.4
Stuttgart,2025-03-31,4,250,204,40837.46
Stuttgart,2025-03-31,8,250,146,31630.14
Stuttgart,2025-03-31,12,250,109,22068.6
Stuttgart,2025-04-07,0,286,286,57909.3
Stuttgart,2025-04-07,4,286,222,43224.94
Stuttgart,2025-04-07,8,286,167,30474.37
Stuttgart,2025-04-07,12,286,118,23265.2
Stuttgart,2025-04-14,0,288,285,55475.5
Stuttgart,2025-04-14,4,288,233,40170.24
Stuttgart,2025-04-14,8,288,174,31355.15
Stuttgart,2025-04-14,12,288,124,24994.06
Stuttgart,2025-04-21,0,243,218,37918.91
Stuttgart,2025-04-21,4,243,198,40068.46
Stuttgart,2025-04-21,8,243,139,27129.53
Stuttgart,2025-04-21,12,243,114,20834.39
Stuttgart,2025-04-28,0,326,326,65595.23
Stuttgart,2025-04-28,4,326,257,50970.09
Stuttgart,2025-04-28,8,326,184,34749.85
Stuttgart,2025-04-28,12,326,150,29128.25
Stuttgart,2025-05-05,0,286,280,53739.7
Stuttgart,2025-05-05,4,286,226,45817.36
Stuttgart,2025-05-05,8,286,171,33948.88
Stuttgart,2025-05-05,12,286,134,22985.52
Stuttgart,2025-05-12,0,296,296,51635.34
Stuttgart,2025-05-12,4,296,221,42680.6
Stuttgart,2025-05-12,8,296,183,38206.23
Stuttgart,2025-05-12,12,296,139,27260.78
Stuttgart,2025-05-19,0,309,298,54888.65
Stuttgart,2025-05-19,4,309,252,48142.77
Stuttgart,2025-05-19,8,309,184,36166.07
Stuttgart,2025-05-19,12,309,138,27317.71
Stuttgart,2025-05-26,0,293,283,53251.04
Stuttgart,2025-05-26,4,293,224,45006.63
Stuttgart,2025-05-26,8,293,172,32037.62
Stuttgart,2025-05-26,12,293,127,24809.86
Stuttgart,2025-06-02,0,309,309,63923.37
Stuttgart,2025-06-02,4,309,226,41687.03
Stuttgart,2025-06-02,8,309,188,35605.21
Stuttgart,2025-06-02,12,309,132,24312.14
Stuttgart,2025-06-09,0,298,298,54671.35
Stuttgart,2025-06-09,4,298,214,40360.24
Stuttgart,2025-06-09,8,298,181,36512.75
Stuttgart,2025-06-09,12,298,134,24744.33
Stuttgart,2025-06-16,0,279,262,51783.37
Stuttgart,2025-06-16,4,279,220,43791.06
Stuttgart,2025-06-16,8,279,169,33163.48
Stuttgart,2025-06-16,12,279,128,23560.87
Stuttgart,2025-06-23,0,301,295,61136.15
Stuttgart,2025-06-23,4,301,233,48673.19
Stuttgart,2025-06-23,8,301,181,41817.4
Stuttgart,2025-06-23,12,301,139,25752.53
Stuttgart,2025-06-30,0,295,284,53613.73
Stuttgart,2025-06-30,4,295,228,44347.11
Stuttgart,2025-06-30,8,295,176,32915.13
Stuttgart,2025-06-30,12,295,127,23808.18
Stuttgart,2025-07-07,0,266,266,46349.23
Stuttgart,2025-07-07,4,266,208,40029.73
Stuttgart,2025-07-07,8,266,158,28135.97
Stuttgart,2025-07-07,12,266,120,25144.41
Stuttgart,2025-07-14,0,317,316,62096.85
Stuttgart,2025-07-14,4,317,243,44667.71
Stuttgart,2025-07-14,8,317,193,39564.22
Stuttgart,2025-07-14,12,317,143,25941.36
Stuttgart,2025-07-21,0,298,290,58297.15
Stuttgart,2025-07-21,4,298,228,43388.94
Stuttgart,2025-07-21,8,298,179,31589.31
Stuttgart,2025-07-21,12,298,134,24764.07
Stuttgart,2025-07-28,0,279,272,55761.16
Stuttgart,2025-07-28,4,279,212,40557.61
Stuttgart,2025-07-28,8,279,165,32169.23
Stuttgart,2025-07-28,12,279,127,23018.34
Stuttgart,2025-08-04,0,295,295,60905.74
Stuttgart,2025-08-04,4,295,231,46993.66
Stuttgart,2025-08-04,8,295,169,31933.83
Stuttgart,2025-08-04,12,295,133,26932.0
Stuttgart,2025-08-11,0,272,262,51915.49
Stuttgart,2025-08-11,4,272,208,39728.22
Stuttgart,2025-08-11,8,272,166,32259.29
Stuttgart,2025-08-11,12,272,120,22463.72
Stuttgart,2025-08-18,0,321,312,62126.0
Stuttgart,2025-08-18,4,321,233,45051.28
Stuttgart,2025-08-18,8,321,185,35786.5
Stuttgart,2025-08-18,12,321,152,33980.87
Stuttgart,2025-08-25,0,297,281,54967.54
Stuttgart,2025-08-25,4,297,233,46056.72
Stuttgart,2025-08-25,8,297,173,33787.59
Stuttgart,2025-08-25,12,297,139,26638.67
Stuttgart,2025-09-01,0,294,277,57894.17
Stuttgart,2025-09-01,4,294,230,44429.74
Stuttgart,2025-09-01,8,294,177,34032.62
Stuttgart,2025-09-01,12,294,140,24392.49
Stuttgart,2025-09-08,0,263,262,46504.67
Stuttgart,2025-09-08,4,263,211,43374.18
Stuttgart,2025-09-08,8,263,157,31940.49
Stuttgart,2025-09-08,12,263,121,24270.8
Stuttgart,2025-09-15,0,285,285,51257.5
Stuttgart,2025-09-15,4,285,210,39789.88
Stuttgart,2025-09-15,8,285,166,30707.88
Stuttgart,2025-09-15,12,285,142,29135.99
Stuttgart,2025-09-22,0,287,279,54481.46
Stuttgart,2025-09-22,4,287,222,41912.56
Stuttgart,2025-09-22,8,287,169,32405.59
Stuttgart,2025-09-22,12,287,126,24793.7
Stuttgart,2025-09-29,0,284,284,56520.43
Stuttgart,2025-09-29,4,284,225,43203.4
Stuttgart,2025-09-29,8,284,159,29970.86
Stuttgart,2025-09-29,12,284,135,25586.86
Stuttgart,2025-10-06,0,298,291,55428.36
Stuttgart,2025-10-06,4,298,226,41035.71
Stuttgart,2025-10-06,8,298,174,30732.7
Stuttgart,2025-10-13,0,246,244,45418.35
Stuttgart,2025-10-13,4,246,185,35480.05
Stuttgart,2025-10-13,8,246,149,31224.47
Stuttgart,2025-10-20,0,278,273,53929.73
Stuttgart,2025-10-20,4,278,213,42236.43
Stuttgart,2025-10-20,8,278,161,30841.54
Stuttgart,2025-10-27,0,303,282,57227.18
Stuttgart,2025-10-27,4,303,237,42839.93
Stuttgart,2025-10-27,8,303,188,36535.33
Stuttgart,2025-11-03,0,259,259,47271.68
Stuttgart,2025-11-03,4,259,199,36022.94
Stuttgart,2025-11-10,0,276,262,47165.72
Stuttgart,2025-11-10,4,276,209,37891.28
Stuttgart,2025-11-17,0,258,258,49801.45
Stuttgart,2025-11-17,4,258,203,41368.96
Stuttgart,2025-11-24,0,267,265,47877.63
Stuttgart,2025-11-24,4,267,200,38308.7
Stuttgart,2025-12-01,0,238,238,48311.55
Stuttgart,2025-12-08,0,273,257,48468.24
Stuttgart,2025-12-15,0,259,259,48168.39
Stuttgart,2025-12-22,0,265,265,51254.95
